School Name,District,Location Code,Latitude,Longitude,Grades,Grade Low,Grade High,Community School?,Zip,Economic Need Index,Student Attendance Rate,Percent of Students Chronically Absent,Rigorous Instruction %,Collaborative Teachers %,Supportive Environment %,Effective School Leadership %,Strong Family-Community Ties %,Trust %,Average ELA Proficiency,Average Math Proficiency,Percent ELL,Percent Asian,Percent Black,Percent Hispanic,Percent White,Grade 3 ELA - All Students Tested,Grade 3 Math - All Students Tested,Grade 3 ELA 4s - All Students,Grade 3 Math 4s - All Students,Grade 3 ELA 4s - Limited English Proficient,Grade 3 Math 4s - Limited English Proficient,Grade 3 ELA 4s - Economically Disadvantaged,Grade 3 Math 4s - Economically Disadvantaged,Grade 3 ELA 4s - Asian or Pacific Islander,Grade 3 Math 4s - Asian or Pacific Islander,Grade 3 ELA 4s - Black or African American,Grade 3 Math 4s - Black or African American,Grade 3 ELA 4s - Hispanic or Latino,Grade 3 Math 4s - Hispanic or Latino,Grade 3 ELA 4s - White,Grade 3 Math 4s - White,Grade 4 ELA - All Students Tested,Grade 4 Math - All Students Tested,Grade 4 ELA 4s - All Students,Grade 4 Math 4s - All Students,Grade 4 ELA 4s - Limited English Proficient,Grade 4 Math 4s - Limited English Proficient,Grade 4 ELA 4s - Economically Disadvantaged,Grade 4 Math 4s - Economically Disadvantaged,Grade 4 ELA 4s - Asian or Pacific Islander,Grade 4 Math 4s - Asian or Pacific Islander,Grade 4 ELA 4s - Black or African American,Grade 4 Math 4s - Black or African American,Grade 4 ELA 4s - Hispanic or Latino,Grade 4 Math 4s - Hispanic or Latino,Grade 4 ELA 4s - White,Grade 4 Math 4s - White,Grade 5 ELA - All Students Tested,Grade 5 Math - All Students Tested,Grade 5 ELA 4s - All Students,Grade 5 Math 4s - All Students,Grade 5 ELA 4s - Limited English Proficient,Grade 5 Math 4s - Limited English Proficient,Grade 5 ELA 4s - Economically Disadvantaged,Grade 5 Math 4s - Economically Disadvantaged,Grade 5 ELA 4s - Asian or Pacific Islander,Grade 5 Math 4s - Asian or Pacific Islander,Grade 5 ELA 4s - Black or African American,Grade 5 Math 4s - Black or African American,Grade 5 ELA 4s - Hispanic or Latino,Grade 5 Math 4s - Hispanic or Latino,Grade 5 ELA 4s - White,Grade 5 Math 4s - White,Grade 6 ELA - All Students Tested,Grade 6 Math - All Students Tested,Grade 6 ELA 4s - All Students,Grade 6 Math 4s - All Students,Grade 6 ELA 4s - Limited English Proficient,Grade 6 Math 4s - Limited English Proficient,Grade 6 ELA 4s - Economically Disadvantaged,Grade 6 Math 4s - Economically Disadvantaged,Grade 6 ELA 4s - Asian or Pacific Islander,Grade 6 Math 4s - Asian or Pacific Islander,Grade 6 ELA 4s - Black or African American,Grade 6 Math 4s - Black or African American,Grade 6 ELA 4s - Hispanic or Latino,Grade 6 Math 4s - Hispanic or Latino,Grade 6 ELA 4s - White,Grade 6 Math 4s - White,Grade 7 ELA - All Students Tested,Grade 7 Math - All Students Tested,Grade 7 ELA 4s - All Students,Grade 7 Math 4s - All Students,Grade 7 ELA 4s - Limited English Proficient,Grade 7 Math 4s - Limited English Proficient,Grade 7 ELA 4s - Economically Disadvantaged,Grade 7 Math 4s - Economically Disadvantaged,Grade 7 ELA 4s - Asian or Pacific Islander,Grade 7 Math 4s - Asian or Pacific Islander,Grade 7 ELA 4s - Black or African American,Grade 7 Math 4s - Black or African American,Grade 7 ELA 4s - Hispanic or Latino,Grade 7 Math 4s - Hispanic or Latino,Grade 7 ELA 4s - White,Grade 7 Math 4s - White,Grade 8 ELA - All Students Tested,Grade 8 Math - All Students Tested,Grade 8 ELA 4s - All Students,Grade 8 Math 4s - All Students,Grade 8 ELA 4s - Limited English Proficient,Grade 8 Math 4s - Limited English Proficient,Grade 8 ELA 4s - Economically Disadvantaged,Grade 8 Math 4s - Economically Disadvantaged,Grade 8 ELA 4s - Asian or Pacific Islander,Grade 8 Math 4s - Asian or Pacific Islander,Grade 8 ELA 4s - Black or African American,Grade 8 Math 4s - Black or African American,Grade 8 ELA 4s - Hispanic or Latino,Grade 8 Math 4s - Hispanic or Latino,Grade 8 ELA 4s - White,Grade 8 Math 4s - White
J.H.S. 227 EDWARD B. SHALLOW,20,20K227,40.621845,-73.995529,"06,07,08",06,08,No,11204,0.731,96.0,11.0,85.0,87.0,85.0,78.0,68.0,91.0,2.49,2.83,26.0,60.0,0.0,24.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,427.0,48.0,74.0,0.0,8.0,38.0,63.0,33.0,66.0,0.0,0.0,9.0,4.0,0.0,0.0,397.0,428.0,20.0,69.0,0.0,6.0,18.0,62.0,15.0,61.0,0.0,0.0,4.0,3.0,0.0,0.0,413.0,440.0,44.0,82.0,0.0,3.0,30.0,67.0,32.0,66.0,0.0,0.0,4.0,9.0,0.0,0.0
P.S. 229 DYKER,20,20K229,40.610577,-74.013301,"0K,01,02,03,04,05,06,07,08",0K,08,No,11228,0.385,97.0,8.0,90.0,88.0,87.0,76.0,80.0,89.0,3.11,3.44,9.0,55.0,1.0,11.0,32.0,138.0,139.0,27.0,73.0,0.0,0.0,6.0,35.0,19.0,56.0,0.0,0.0,0.0,0.0,7.0,15.0,151.0,154.0,66.0,93.0,0.0,0.0,19.0,30.0,45.0,62.0,0.0,0.0,0.0,0.0,21.0,28.0,133.0,135.0,49.0,64.0,0.0,1.0,26.0,36.0,27.0,40.0,0.0,0.0,0.0,0.0,14.0,17.0,125.0,127.0,31.0,73.0,0.0,1.0,20.0,44.0,20.0,49.0,0.0,0.0,0.0,0.0,8.0,20.0,94.0,97.0,15.0,27.0,0.0,0.0,8.0,16.0,9.0,20.0,0.0,0.0,0.0,0.0,5.0,6.0,85.0,54.0,14.0,6.0,0.0,0.0,6.0,2.0,7.0,6.0,0.0,0.0,0.0,0.0,7.0,0.0
J.H.S. 259 WILLIAM MCKINLEY,20,20K259,40.626227,-74.014758,"06,07,08",06,08,No,11228,0.622,96.0,12.0,95.0,96.0,89.0,91.0,69.0,94.0,2.92,3.28,11.0,45.0,1.0,22.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542.0,556.0,151.0,247.0,1.0,11.0,115.0,189.0,93.0,165.0,0.0,0.0,12.0,20.0,43.0,61.0,545.0,553.0,143.0,213.0,0.0,5.0,88.0,152.0,82.0,152.0,0.0,0.0,15.0,16.0,44.0,44.0,476.0,481.0,111.0,189.0,0.0,8.0,77.0,144.0,70.0,136.0,0.0,0.0,11.0,12.0,28.0,39.0
URBAN ASSEMBLY SCHOOL FOR CRIMINAL JUSTICE,20,20K609,40.634787,-73.98163100000001,"06,07,08,09,10,11,12",06,12,No,11204,0.71,94.0,21.0,87.0,89.0,88.0,85.0,73.0,90.0,2.66,2.58,10.0,47.0,21.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,5.0,6.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,66.0,69.0,9.0,10.0,0.0,0.0,7.0,8.0,5.0,7.0,2.0,1.0,1.0,1.0,1.0,1.0,51.0,39.0,10.0,1.0,0.0,0.0,9.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BROOKLYN SCHOOL OF INQUIRY,20,20K686,40.607008,-73.986852,"0K,01,02,03,04,05,06,07,08",0K,08,No,11218,0.209,96.0,5.0,91.0,97.0,94.0,95.0,90.0,95.0,3.47,3.68,6.0,18.0,5.0,5.0,71.0,54.0,54.0,16.0,40.0,0.0,0.0,3.0,10.0,5.0,15.0,0.0,0.0,0.0,0.0,10.0,21.0,59.0,58.0,36.0,40.0,0.0,0.0,8.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,22.0,25.0,62.0,62.0,26.0,41.0,0.0,0.0,3.0,8.0,3.0,4.0,0.0,0.0,0.0,0.0,19.0,31.0,90.0,90.0,45.0,62.0,0.0,0.0,5.0,8.0,10.0,16.0,3.0,1.0,0.0,0.0,28.0,43.0,50.0,50.0,24.0,37.0,0.0,0.0,4.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,22.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P.S. 095 THE GRAVESEND,21,21K095,40.595711,-73.975173,"PK,0K,01,02,03,04,05,06,07,08",PK,08,No,11223,0.695,94.0,19.0,97.0,95.0,97.0,90.0,82.0,94.0,2.76,2.95,14.0,29.0,9.0,39.0,22.0,119.0,120.0,28.0,54.0,0.0,2.0,13.0,27.0,16.0,28.0,0.0,0.0,1.0,10.0,9.0,14.0,118.0,121.0,25.0,36.0,0.0,0.0,11.0,16.0,12.0,19.0,0.0,0.0,5.0,5.0,7.0,12.0,107.0,112.0,20.0,37.0,0.0,0.0,5.0,14.0,9.0,18.0,0.0,0.0,1.0,4.0,10.0,15.0,42.0,45.0,9.0,19.0,0.0,5.0,8.0,16.0,0.0,0.0,1.0,0.0,4.0,5.0,3.0,10.0,41.0,41.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,47.0,47.0,2.0,5.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0
I.S. 096 SETH LOW,21,21K096,40.608043,-73.984972,"06,07,08",06,08,Yes,11204,0.73,93.0,21.0,90.0,93.0,85.0,89.0,74.0,93.0,2.45,2.58,29.0,33.0,11.0,28.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,187.0,11.0,34.0,0.0,6.0,8.0,29.0,6.0,25.0,0.0,0.0,2.0,5.0,2.0,3.0,168.0,194.0,6.0,20.0,0.0,4.0,1.0,9.0,3.0,18.0,0.0,0.0,0.0,0.0,2.0,1.0,179.0,201.0,21.0,40.0,0.0,3.0,16.0,25.0,13.0,24.0,0.0,0.0,3.0,4.0,3.0,11.0
I.S. 98 BAY ACADEMY,21,21K098,40.583765,-73.95401600000001,"06,07,08",06,08,No,11235,0.445,96.0,8.0,94.0,96.0,89.0,91.0,70.0,94.0,3.47,3.8,1.0,27.0,3.0,10.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.0,508.0,311.0,370.0,0.0,2.0,176.0,209.0,97.0,116.0,4.0,4.0,14.0,18.0,191.0,226.0,489.0,487.0,238.0,303.0,0.0,0.0,126.0,163.0,67.0,94.0,2.0,5.0,16.0,18.0,148.0,176.0,452.0,453.0,177.0,237.0,0.0,0.0,107.0,133.0,62.0,95.0,0.0,0.0,18.0,12.0,95.0,126.0
P.S. 099 ISAAC ASIMOV,21,21K099,40.621491999999996,-73.96600600000001,"PK,0K,01,02,03,04,05,06,07,08",PK,08,No,11230,0.695,92.0,28.0,99.0,100.0,96.0,96.0,80.0,97.0,2.62,2.86,31.0,41.0,8.0,18.0,32.0,91.0,94.0,11.0,26.0,0.0,0.0,5.0,15.0,3.0,10.0,0.0,0.0,0.0,0.0,7.0,14.0,92.0,96.0,18.0,39.0,0.0,1.0,6.0,15.0,8.0,17.0,0.0,0.0,0.0,3.0,9.0,17.0,85.0,88.0,11.0,23.0,0.0,0.0,3.0,5.0,6.0,9.0,0.0,0.0,1.0,2.0,4.0,12.0,82.0,86.0,2.0,11.0,0.0,1.0,1.0,7.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,3.0,80.0,84.0,5.0,11.0,0.0,0.0,4.0,7.0,1.0,4.0,0.0,0.0,2.0,3.0,0.0,0.0,69.0,51.0,3.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
P.S. 121 NELSON A. ROCKEFELLER,21,21K121,40.622876,-73.978774,"PK,0K,01,02,03,04,05,06,07,08",PK,08,No,11204,0.682,95.0,14.0,93.0,94.0,87.0,91.0,83.0,94.0,2.68,2.95,18.0,18.0,3.0,42.0,35.0,25.0,26.0,3.0,8.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,41.0,42.0,4.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,38.0,38.0,5.0,7.0,0.0,0.0,1.0,5.0,1.0,2.0,0.0,0.0,1.0,3.0,3.0,2.0,24.0,24.0,3.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,23.0,24.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,27.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
P.S. 209 MARGARET MEAD,21,21K209,40.58677,-73.961478,"PK,0K,01,02,03,04,05,06,07,08",PK,08,No,11235,0.599,94.0,18.0,93.0,94.0,91.0,81.0,81.0,93.0,2.64,2.82,16.0,30.0,4.0,23.0,42.0,76.0,82.0,0.0,16.0,0.0,0.0,0.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,72.0,75.0,14.0,25.0,0.0,0.0,8.0,18.0,5.0,11.0,0.0,0.0,0.0,0.0,7.0,11.0,70.0,73.0,11.0,10.0,0.0,0.0,8.0,8.0,6.0,4.0,0.0,0.0,0.0,0.0,4.0,6.0,58.0,61.0,4.0,5.0,0.0,0.0,2.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,49.0,50.0,12.0,6.0,0.0,0.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,56.0,38.0,9.0,3.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0
P.S. K225 - THE EILEEN E. ZAGLIN,21,21K225,40.579809999999995,-73.95600999999999,"PK,0K,01,02,03,04,05,06,07,08",PK,08,No,11235,0.684,93.0,24.0,92.0,89.0,87.0,85.0,76.0,92.0,2.51,2.64,41.0,17.0,3.0,37.0,42.0,112.0,121.0,7.0,15.0,1.0,4.0,2.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,9.0,77.0,80.0,8.0,8.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,3.0,99.0,103.0,12.0,20.0,1.0,3.0,5.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,15.0,113.0,127.0,13.0,15.0,0.0,3.0,8.0,6.0,0.0,0.0,0.0,0.0,4.0,2.0,7.0,11.0,93.0,109.0,7.0,8.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,4.0,127.0,138.0,13.0,16.0,0.0,1.0,7.0,9.0,2.0,3.0,0.0,0.0,4.0,3.0,6.0,9.0
P.S. 226 ALFRED DE B.MASON,21,21K226,40.615326,-73.97694399999999,"PK,0K,01,02,03,04,05,06,07,08",PK,08,No,11204,0.6920000000000001,95.0,11.0,95.0,93.0,92.0,85.0,82.0,93.0,2.72,2.89,21.0,28.0,2.0,31.0,38.0,105.0,110.0,20.0,33.0,0.0,1.0,16.0,26.0,8.0,15.0,0.0,0.0,0.0,0.0,11.0,13.0,112.0,114.0,20.0,31.0,0.0,0.0,12.0,22.0,0.0,0.0,0.0,0.0,3.0,6.0,10.0,13.0,106.0,113.0,16.0,21.0,0.0,1.0,10.0,15.0,0.0,0.0,0.0,0.0,4.0,3.0,7.0,10.0,87.0,90.0,16.0,22.0,0.0,2.0,15.0,21.0,7.0,11.0,0.0,0.0,0.0,0.0,8.0,10.0,92.0,95.0,6.0,14.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,7.0,81.0,56.0,17.0,4.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,10.0,1.0
I.S. 228 DAVID A. BOODY,21,21K228,40.600815999999995,-73.976838,"06,07,08",06,08,No,11223,0.636,95.0,16.0,92.0,94.0,88.0,89.0,74.0,93.0,2.62,2.8,11.0,29.0,8.0,26.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.0,394.0,56.0,87.0,0.0,2.0,39.0,68.0,23.0,49.0,0.0,0.0,4.0,10.0,28.0,28.0,502.0,509.0,41.0,84.0,0.0,1.0,31.0,69.0,11.0,43.0,2.0,0.0,8.0,10.0,20.0,30.0,368.0,304.0,46.0,16.0,0.0,1.0,37.0,13.0,12.0,11.0,0.0,0.0,10.0,1.0,22.0,3.0
P.S. 238 ANNE SULLIVAN,21,21K238,40.608787,-73.964587,"PK,0K,01,02,03,04,05,06,07,08",PK,08,No,11223,0.8,94.0,18.0,88.0,91.0,89.0,77.0,82.0,92.0,2.42,2.49,27.0,17.0,4.0,56.0,22.0,49.0,52.0,2.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.0,51.0,4.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,56.0,57.0,4.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,46.0,46.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,56.0,57.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,26.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
MARK TWAIN I.S. 239 FOR THE GIFTED & TALENTED,21,21K239,40.57866,-73.992391,"06,07,08",06,08,No,11224,0.311,96.0,7.0,88.0,89.0,87.0,86.0,73.0,91.0,3.53,3.71,1.0,28.0,7.0,5.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.0,418.0,235.0,312.0,0.0,0.0,57.0,85.0,93.0,121.0,9.0,9.0,7.0,11.0,110.0,145.0,355.0,352.0,175.0,205.0,0.0,0.0,32.0,44.0,45.0,64.0,5.0,5.0,4.0,6.0,110.0,119.0,403.0,366.0,222.0,209.0,0.0,0.0,65.0,65.0,87.0,98.0,10.0,5.0,5.0,4.0,116.0,99.0
I.S. 281 JOSEPH B CAVALLARO,21,21K281,40.594445,-73.99381899999999,"06,07,08",06,08,No,11214,0.631,94.0,19.0,81.0,78.0,81.0,65.0,69.0,81.0,2.72,2.97,16.0,38.0,7.0,22.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.0,364.0,49.0,98.0,1.0,8.0,34.0,72.0,27.0,65.0,0.0,0.0,6.0,9.0,16.0,22.0,344.0,363.0,29.0,71.0,0.0,3.0,20.0,56.0,11.0,48.0,0.0,0.0,2.0,3.0,15.0,19.0,381.0,397.0,67.0,96.0,0.0,7.0,48.0,64.0,32.0,60.0,2.0,1.0,1.0,2.0,30.0,31.0
P.S. 288 THE SHIRLEY TANYHILL,21,21K288,40.57427,-73.99247700000001,"PK,0K,01,02,03,04,05,06,07,08",PK,08,No,11224,0.912,89.0,46.0,83.0,86.0,80.0,82.0,81.0,89.0,2.19,2.2,7.0,2.0,53.0,36.0,7.0,71.0,72.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,61.0,61.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,66.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,54.0,56.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,44.0,46.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0,31.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
I.S. 303 HERBERT S. EISENBERG,21,21K303,40.582409999999996,-73.972436,"06,07,08",06,08,No,11224,0.703,93.0,23.0,87.0,83.0,88.0,76.0,74.0,86.0,2.64,2.74,11.0,21.0,12.0,34.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,169.0,5.0,11.0,0.0,5.0,4.0,7.0,0.0,4.0,1.0,1.0,1.0,1.0,3.0,5.0,140.0,146.0,19.0,17.0,0.0,1.0,12.0,11.0,6.0,7.0,0.0,0.0,5.0,2.0,5.0,8.0,175.0,122.0,21.0,2.0,0.0,1.0,9.0,1.0,5.0,0.0,1.0,0.0,5.0,0.0,10.0,2.0
KINGSBOROUGH EARLY COLLEGE SCHOOL,21,21K468,40.593624,-73.986144,"06,07,08,09,10,11,12",06,12,No,11214,0.564,93.0,21.0,94.0,98.0,77.0,95.0,72.0,91.0,2.61,2.65,1.0,8.0,24.0,27.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,89.0,17.0,12.0,0.0,0.0,15.0,11.0,0.0,0.0,3.0,0.0,6.0,5.0,5.0,5.0,75.0,75.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,52.0,33.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
BROOKLYN STUDIO SECONDARY SCHOOL,21,21K690,40.604847,-73.99474599999999,"06,07,08,09,10,11,12",06,12,No,11214,0.608,95.0,16.0,85.0,75.0,82.0,69.0,67.0,78.0,2.77,2.67,13.0,18.0,3.0,29.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,74.0,6.0,8.0,0.0,0.0,4.0,5.0,1.0,3.0,0.0,0.0,3.0,2.0,2.0,3.0,68.0,71.0,2.0,6.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,54.0,58.0,1.0,5.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
J.H.S. 014 SHELL BANK,22,22K014,40.593515999999994,-73.938193,"06,07,08",06,08,No,11235,0.708,92.0,29.0,86.0,91.0,80.0,86.0,71.0,92.0,2.32,2.41,18.0,11.0,48.0,17.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,144.0,8.0,9.0,0.0,1.0,7.0,9.0,0.0,2.0,2.0,0.0,5.0,3.0,1.0,4.0,165.0,178.0,8.0,14.0,0.0,1.0,7.0,14.0,0.0,0.0,3.0,2.0,1.0,2.0,2.0,6.0,167.0,173.0,3.0,12.0,0.0,0.0,3.0,11.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,4.0
J.H.S. 078 ROY H. MANN,22,22K078,40.620767,-73.912988,"06,07,08",06,08,No,11234,0.546,93.0,22.0,82.0,81.0,77.0,78.0,74.0,86.0,2.31,2.27,5.0,5.0,73.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,172.0,7.0,6.0,0.0,0.0,6.0,4.0,0.0,0.0,4.0,3.0,1.0,2.0,0.0,0.0,190.0,184.0,3.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,243.0,189.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
